Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
13-September-2011,25.10,25.50,25.00,25.05,25.250775515907069472,1918078,2451,48432957.00,1583684,82.57,0.50,-0.05
12-September-2011,26.40,26.40,24.35,25.00,25.040934193670826018,4215400,4171,105557554.00,3424010,81.23,2.05,-1.40
9-September-2011,27.55,27.60,26.15,26.40,26.900452717686354978,434708,2310,11693842.00,150621,34.65,1.45,-1.15
8-September-2011,27.25,27.90,27.10,27.30,27.485994999273785855,640307,2627,17599475.00,225427,35.21,0.80,0.05
7-September-2011,26.00,27.40,25.75,27.00,26.907862344622931459,1651225,4398,44430935.00,609571,36.92,1.65,1.00
6-September-2011,25.70,26.05,25.40,25.80,25.753838280450358239,572522,1853,14744639.00,151871,26.53,0.65,0.10
5-September-2011,25.25,26.00,24.95,25.90,25.470230225222444928,615658,1410,15680951.00,296308,48.13,1.05,0.65
2-September-2011,25.00,25.55,24.90,25.35,25.200802486029327377,453092,1155,11418282.00,197393,43.57,0.65,0.35
30-August-2011,25.30,25.55,24.65,24.85,25.084262955002899737,410382,1567,10294130.00,173562,42.29,0.90,-0.45
29-August-2011,24.35,25.40,24.35,25.05,24.973279483845153546,399880,1547,9986315.00,212021,53.02,1.05,0.70
26-August-2011,24.70,24.95,24.40,24.65,24.729826394044159755,377176,1861,9327497.00,143982,38.17,0.55,-0.05
25-August-2011,24.45,25.15,24.25,24.70,24.661397421068414513,490203,1747,12089091.00,64875,13.23,0.90,0.25
24-August-2011,25.20,25.20,24.35,24.55,24.822886303011559129,388005,1572,9631404.00,146393,37.73,0.85,-0.65
23-August-2011,25.40,25.60,24.65,24.90,25.075441844460750506,680047,2122,17052479.00,159814,23.50,0.95,-0.50
22-August-2011,25.55,25.55,24.35,25.20,25.019869431673524683,513754,2066,12854058.00,114598,22.31,1.20,-0.35
19-August-2011,23.50,25.80,22.75,25.40,24.478049699161488222,1438978,4888,35223375.00,505740,35.15,3.05,1.90
18-August-2011,24.00,24.10,23.50,23.90,23.893509408660923812,411642,1742,9835572.00,131030,31.83,0.60,-0.10
17-August-2011,25.20,25.50,23.10,23.70,24.119931279507199787,813149,2963,19613098.00,318812,39.21,2.40,-1.50
16-August-2011,26.30,26.45,25.00,25.20,25.824233116507585406,572349,1923,14780474.00,178403,31.17,1.45,-1.10
12-August-2011,25.70,26.20,25.35,26.05,25.759389758870426598,777922,3209,20038796.00,303834,39.06,0.85,0.35
11-August-2011,25.05,25.70,24.75,25.45,25.236472616923065338,664005,2302,16757144.00,180554,27.19,0.95,0.40
10-August-2011,25.00,25.60,25.00,25.30,25.342790876841657394,745049,2928,18881621.00,207324,27.83,0.60,0.30
9-August-2011,24.00,24.90,23.00,24.70,24.169059863166227931,932226,3086,22531026.00,290259,31.14,1.90,0.70
8-August-2011,24.00,24.50,22.90,24.05,23.587128554813108622,789282,3381,18616896.00,273337,34.63,1.60,0.05
5-August-2011,24.55,24.70,23.10,24.50,23.897561575280266168,756513,3286,18078816.00,338255,44.71,1.60,-0.05
4-August-2011,25.80,25.80,24.35,24.55,25.117516410662318262,840155,3144,21102607.00,302461,36.00,1.45,-1.25
3-August-2011,25.60,26.10,25.00,25.25,25.420076320903624900,876824,2830,22288933.00,291805,33.28,1.10,-0.35
2-August-2011,26.50,26.95,25.25,26.00,26.341772654597558273,1259027,5277,33165003.00,371295,29.49,1.70,-0.50
1-August-2011,51.70,52.40,51.00,51.50,51.733087202953564557,576930,3101,29846370.00,307844,53.36,1.40,-0.20
29-July-2011,51.15,51.70,50.80,51.05,51.312765262814234410,290985,1974,14931245.00,144725,49.74,0.90,-0.10
28-July-2011,51.50,52.05,50.35,50.80,51.051420144474519357,754043,2796,38494966.00,450890,59.80,1.70,-0.70
27-July-2011,52.00,52.80,50.25,51.90,52.059629099062626514,385332,2043,20060241.00,188840,49.01,2.55,-0.10
26-July-2011,53.00,53.30,51.65,52.60,52.565903171936346037,789833,3260,41518285.00,345101,43.69,1.65,-0.40
25-July-2011,51.90,53.15,51.90,52.85,52.775832827254620000,635606,3589,33544636.00,325964,51.28,1.25,0.95
22-July-2011,50.75,51.80,50.55,51.55,51.112119395112020489,485313,2885,24805376.00,194346,40.05,1.25,0.80
21-July-2011,50.00,51.15,49.05,50.40,50.068849282918415726,888811,4770,44501744.00,188599,21.22,2.10,0.40
20-July-2011,50.50,51.35,49.60,49.85,50.185161465027014713,465302,2672,23351256.00,154785,33.27,1.75,-0.65
19-July-2011,52.10,52.10,50.25,50.70,50.962529459309992768,1175350,6830,59898809.00,203285,17.30,1.85,-1.40
18-July-2011,51.25,52.25,51.25,52.10,52.021247452706412200,537335,2665,27952837.00,195849,36.45,1.00,0.85
15-July-2011,50.20,51.40,49.80,51.05,50.705121216346986811,473286,2257,23998024.00,138004,29.16,1.60,0.85
14-July-2011,52.10,52.10,49.70,49.80,50.015794286165363084,608068,2102,30413004.00,266220,43.78,2.40,-2.30
13-July-2011,51.05,51.55,50.15,50.20,50.447163926824525451,534824,1642,26980354.00,390371,72.99,1.40,-0.85
12-July-2011,50.30,51.75,50.15,50.80,50.908863345028993480,379913,2177,19340939.00,133103,35.04,1.60,0.50
11-July-2011,52.10,52.95,51.45,51.65,51.979276824944051370,304297,1797,15817138.00,104190,34.24,1.50,-0.45
8-July-2011,52.15,52.90,51.65,52.45,52.203388289030250054,395834,2363,20663876.00,178178,45.01,1.25,0.30
7-July-2011,52.20,52.60,51.55,52.15,52.191573918306770720,464249,2004,24229886.00,137086,29.53,1.05,-0.05
6-July-2011,51.80,52.15,51.30,51.85,51.873078667375763883,612986,3222,31797471.00,195559,31.90,0.85,0.05
5-July-2011,49.50,52.10,49.50,51.55,51.286122214603917921,1346173,5885,69039993.00,356909,26.51,2.60,2.05
4-July-2011,48.50,49.80,48.45,49.65,49.223523659398079224,411084,2257,20235003.00,161656,39.32,1.35,1.15
1-July-2011,48.70,49.20,47.90,48.35,48.434136704052929554,391766,1742,18974848.00,137227,35.03,1.30,-0.35
30-June-2011,48.75,49.15,47.90,48.65,48.557693369149249337,434816,2253,21113662.00,144049,33.13,1.25,-0.10
29-June-2011,48.85,49.00,47.05,48.75,48.019240825745187718,722838,3271,34710132.00,222986,30.85,1.95,-0.10
28-June-2011,49.00,49.50,48.55,49.15,49.121038391709530583,422461,2044,20751723.00,164660,38.98,0.95,0.15
27-June-2011,48.25,49.25,46.80,49.00,48.632003865098937423,614732,2533,29895649.00,266658,43.38,2.45,0.75
24-June-2011,47.10,48.05,47.10,47.90,47.693853487331365617,397754,2002,18970421.00,154805,38.92,0.95,0.80
23-June-2011,46.00,47.20,45.35,46.75,45.904739635135698869,1366371,3253,62722905.00,427443,31.28,1.85,0.75
22-June-2011,48.00,48.15,45.60,46.25,46.486904195315585349,790024,3520,36725770.00,246896,31.25,2.55,-1.75
21-June-2011,47.00,48.20,47.00,47.30,47.531179954185418858,568378,2841,27015677.00,228595,40.22,1.20,0.30
20-June-2011,50.00,50.00,46.50,46.90,47.462359100921633237,1270679,4829,60309423.00,596415,46.94,3.50,-3.10
17-June-2011,55.65,55.65,49.25,49.35,49.982185949374690013,899234,4453,44945681.00,421202,46.84,6.40,-6.30
16-June-2011,51.05,53.80,50.30,50.55,51.467610509670150788,2366354,8347,121790586.00,1073035,45.35,3.50,-0.50
15-June-2011,51.00,51.00,50.30,50.45,50.620616683802317804,100181,597,5071224.00,33746,33.69,0.70,-0.55
14-June-2011,51.20,51.50,50.50,50.65,50.751971624771511593,1781272,681,90403066.00,1723266,96.74,1.00,-0.55
13-June-2011,50.50,51.20,50.00,50.85,50.579379985962692395,202318,1235,10233119.00,62805,31.04,1.20,0.35
10-June-2011,51.30,51.70,50.50,50.75,50.953497628726287262,118080,828,6016589.00,51821,43.89,1.20,-0.55
9-June-2011,51.05,51.55,50.60,51.30,51.097302871246122507,236622,1276,12090746.00,70035,29.60,0.95,0.25
8-June-2011,50.20,51.40,50.15,51.05,50.903278161658364133,248920,1435,12670844.00,57143,22.96,1.25,0.85
7-June-2011,50.70,51.10,50.20,50.50,50.563899404703266391,284228,1626,14371676.00,89539,31.50,0.90,-0.20
6-June-2011,51.50,51.70,49.40,50.85,50.521833580900098524,331897,2200,16768045.00,76804,23.14,2.30,-0.65
3-June-2011,53.00,53.45,51.70,51.90,52.177551242499323009,395131,1858,20616968.00,130182,32.95,1.75,-1.10
2-June-2011,51.50,52.60,50.60,52.05,51.847726281932279683,479413,2434,24856474.00,113816,23.74,2.00,0.55
1-June-2011,51.20,52.25,51.20,51.80,51.889848196980759894,523178,2658,27147627.00,171330,32.75,1.05,0.60
31-May-2011,50.40,51.75,50.25,51.10,51.069856019681509310,404847,2193,20675478.00,128506,31.74,1.50,0.70
30-May-2011,50.50,50.80,48.10,50.20,50.391472746024382884,222041,1589,11188973.00,90867,40.92,2.70,-0.30
27-May-2011,50.50,51.00,49.75,50.25,50.614944217451416446,323309,1329,16364267.00,159194,49.24,1.25,-0.25
26-May-2011,50.25,50.90,49.75,50.35,50.283949524020367500,406530,1868,20441934.00,118149,29.06,1.15,0.10
25-May-2011,49.50,50.40,49.00,49.75,49.827588574910351303,800904,3572,39907115.00,176065,21.98,1.40,0.25
24-May-2011,50.40,50.45,49.00,49.60,49.690402931251943576,517731,2046,25726262.00,112911,21.81,1.45,-0.80
23-May-2011,51.50,51.50,49.65,50.00,50.058012224917205581,676978,3227,33888173.00,154257,22.79,1.85,-1.50
20-May-2011,51.00,51.70,49.50,51.15,50.640583733292894676,3105939,10920,157286564.00,664561,21.40,2.20,0.15
19-May-2011,46.40,50.20,45.00,48.60,48.019457554775385225,2248227,11269,107958641.00,276003,12.28,5.20,2.20
18-May-2011,48.90,48.95,46.00,46.65,47.096648944739809892,558630,3510,26309601.00,186658,33.41,2.95,-2.25
17-May-2011,49.45,49.60,47.85,48.25,48.576883207106968297,365613,1883,17760340.00,91966,25.15,1.75,-1.20
16-May-2011,49.25,49.45,48.55,49.15,49.153960177250736263,255683,1339,12567832.00,78735,30.79,0.90,-0.10
13-May-2011,49.20,50.25,48.85,49.50,49.628153832528432031,383898,1983,19052149.00,105154,27.39,1.40,0.30
12-May-2011,48.20,49.90,48.15,48.70,49.208323580477139733,388775,2283,19130966.00,90352,23.24,1.75,0.50
11-May-2011,48.50,49.15,48.05,48.80,48.729490263390105041,330916,2085,16125368.00,67408,20.37,1.10,0.30
10-May-2011,48.75,49.30,48.15,48.30,48.673803392238699937,337830,2116,16443471.00,108238,32.04,1.15,-0.45
9-May-2011,50.00,50.30,48.60,48.75,49.128870518279102050,289593,1867,14227377.00,101516,35.05,1.70,-1.25
6-May-2011,49.50,50.25,49.00,49.95,49.663529977448344518,295322,2172,14666733.00,89937,30.45,1.25,0.45
5-May-2011,49.10,50.25,48.40,48.85,49.196303424739076947,503980,2807,24793953.00,147038,29.18,1.85,-0.25
4-May-2011,49.00,49.40,47.20,48.55,48.188976981424307972,874207,5565,42127141.00,269318,30.81,2.20,-0.45
3-May-2011,51.40,51.90,49.15,49.40,50.574591983287635461,1340325,5544,67786390.00,560847,41.84,2.75,-2.00
2-May-2011,53.25,53.25,51.05,51.50,51.520269685096198007,762074,3214,39262258.00,286222,37.56,2.20,-1.75
29-April-2011,54.30,54.50,52.80,53.05,53.657192368611305801,905995,2405,48613148.00,499628,55.15,1.70,-1.25
28-April-2011,56.00,56.00,53.70,54.45,55.017983472991762274,620681,2520,34148617.00,320301,51.60,2.30,-1.55
27-April-2011,55.60,56.15,54.80,55.50,55.492045268447409476,580095,2968,32190658.00,142878,24.63,1.35,-0.10
26-April-2011,54.00,55.60,53.25,55.20,54.570577813280897955,976440,4116,53284895.00,261659,26.80,2.35,1.20
25-April-2011,55.05,55.05,53.50,53.65,53.909991984415004967,385499,1459,20782248.00,238095,61.76,1.55,-1.40
21-April-2011,55.50,55.70,54.15,54.35,54.736154824398401932,688832,2844,37704015.00,234865,34.10,1.55,-1.15
20-April-2011,53.80,54.85,52.55,54.55,53.601430495249658708,1298012,6776,69575300.00,474778,36.58,2.30,0.75
19-April-2011,54.00,54.00,52.50,53.00,53.015528723390604750,779330,3431,41316592.00,296779,38.08,1.50,-1.00
18-April-2011,55.15,55.85,53.25,53.50,54.698962441542419028,1277422,2991,69873658.00,685652,53.67,2.60,-1.65
15-April-2011,55.60,55.75,55.05,55.15,55.389889075400537324,702369,2978,38904141.00,310694,44.24,0.70,-0.45
13-April-2011,55.00,56.65,54.60,55.25,55.813982320374856656,1053416,3581,58795342.00,548492,52.07,2.05,0.25
11-April-2011,56.00,56.00,54.55,55.05,55.109479295631202129,264123,1714,14555681.00,88877,33.65,1.45,-0.95
8-April-2011,57.65,57.65,55.35,56.05,56.238591659458259177,1206924,3571,67875706.00,562032,46.57,2.30,-1.60
7-April-2011,57.90,58.25,57.05,57.65,57.676324258978768378,565807,2456,32633668.00,185104,32.72,1.20,-0.25
6-April-2011,58.40,58.75,57.15,57.60,57.788009275135126308,612390,2958,35388799.00,190257,31.07,1.60,-0.80
5-April-2011,59.00,59.80,57.70,58.40,58.571271299608536142,1049139,4453,61449405.00,443661,42.29,2.10,-0.60
4-April-2011,58.25,58.70,57.10,58.40,58.071615890938418711,768740,4931,44641974.00,230999,30.05,1.60,0.15
1-April-2011,57.85,58.35,56.80,57.90,57.528223513413277290,566230,2649,32574206.00,217805,38.47,1.55,0.05
31-March-2011,57.00,57.90,56.10,56.90,56.841093641275028732,639515,2007,36350732.00,367055,57.40,1.80,-0.10
30-March-2011,57.15,57.85,56.10,56.60,57.155569204204418670,630099,2740,36013667.00,243326,38.62,1.75,-0.55
29-March-2011,57.20,57.40,55.50,56.45,56.533750394860953718,452691,1877,25592320.00,154756,34.19,1.90,-0.75
28-March-2011,56.55,57.15,56.00,56.90,56.666387653514722542,652299,2552,36963428.00,248386,38.08,1.15,0.35
25-March-2011,56.65,57.45,56.15,56.50,56.785976031966679864,573347,3417,32558069.00,141923,24.75,1.30,-0.15
24-March-2011,53.80,56.35,53.60,56.25,55.445042904463011957,1223882,4800,67858190.00,565953,46.24,2.75,2.45
23-March-2011,52.50,53.90,51.95,53.45,53.189805957593566563,429133,2670,22825501.00,116046,27.04,1.95,0.95
22-March-2011,51.65,52.75,51.50,52.50,52.247814108005896468,326297,1636,17048305.00,117881,36.13,1.25,0.85
21-March-2011,52.85,52.85,50.60,51.55,51.669879722880406312,576502,3273,29787789.00,78391,13.60,2.25,-1.30
18-March-2011,53.80,53.80,51.55,52.05,52.625428042809391898,586974,1993,30889758.00,253220,43.14,2.25,-1.75
17-March-2011,53.50,54.50,52.85,53.25,53.660781901660935099,1312032,3025,70404663.00,775162,59.08,1.65,-0.25
16-March-2011,52.80,54.70,52.80,53.60,53.868379882674562264,559299,2621,30128531.00,124318,22.23,1.90,0.80
15-March-2011,52.50,53.20,50.60,52.65,52.450584204977801789,570091,2587,29901606.00,143579,25.19,2.60,0.15
14-March-2011,51.50,53.95,51.00,53.55,52.700073039365350327,592831,2776,31242237.00,165060,27.84,2.95,2.05
11-March-2011,52.25,53.20,51.05,51.50,51.757008482141101616,1017196,2301,52647022.00,602551,59.24,2.15,-0.75
10-March-2011,52.00,53.30,51.55,52.95,52.680576184538431572,562181,2399,29616019.00,140133,24.93,1.75,0.95
9-March-2011,52.50,53.00,51.50,52.20,52.161582335667494917,531240,2066,27710319.00,130136,24.50,1.50,-0.30
8-March-2011,51.40,52.70,50.75,52.20,51.814037273342105124,1329261,4184,68874379.00,447417,33.66,1.95,0.80
7-March-2011,52.00,53.00,50.40,50.90,51.086237464756587352,718574,3421,36709242.00,332954,46.34,2.60,-1.10
4-March-2011,53.85,54.40,53.00,53.85,53.833767833749955303,1230532,4853,66244174.00,565264,45.94,1.40,0.00
3-March-2011,52.00,53.90,50.85,53.00,52.314181964448879693,1436973,6591,75174067.00,259177,18.04,3.05,1.00
1-March-2011,46.70,52.55,46.70,52.05,50.486765441871336978,1394682,7243,70412983.00,338560,24.28,5.85,5.35
28-February-2011,46.50,49.80,46.10,46.70,47.559661710840619593,883741,5444,42030423.00,239765,27.13,3.70,0.20
25-February-2011,46.90,47.70,46.00,46.95,46.846711574487455573,456936,2676,21405949.00,172129,37.67,1.70,0.05
24-February-2011,47.60,47.95,45.10,46.50,46.481635503589093762,694465,4477,32279869.00,280243,40.35,2.85,-1.10
23-February-2011,48.90,49.90,47.50,47.60,48.187467693383604962,526208,3401,25356631.00,192810,36.64,2.40,-1.30
22-February-2011,50.05,50.40,49.10,49.35,49.702954107525714440,442164,2100,21976857.00,150891,34.13,1.30,-0.70
21-February-2011,50.90,51.00,49.40,50.60,50.038060236601533011,422567,2332,21144433.00,162220,38.39,1.60,-0.30
18-February-2011,53.90,54.40,50.60,51.00,52.513588545622925402,480515,2804,25233567.00,155675,32.40,3.80,-2.90
17-February-2011,53.85,54.40,52.75,53.35,53.336838679045553811,2083009,2724,111101115.00,1606877,77.14,1.65,-0.50
16-February-2011,55.25,55.25,53.30,53.85,53.992636032337787458,238730,1730,12889662.00,59729,25.02,1.95,-1.40
15-February-2011,55.45,55.70,53.40,54.55,54.337962547929275982,390419,2348,21214573.00,108863,27.88,2.30,-0.90
14-February-2011,53.70,56.05,53.60,55.40,55.102372285055787047,524136,2793,28881137.00,176534,33.68,2.45,1.70
11-February-2011,51.85,54.00,50.90,53.55,52.671411873395366405,391834,3000,20638450.00,89627,22.87,3.10,1.70
10-February-2011,49.00,52.35,48.85,51.85,50.896301222501257542,530797,3996,27015604.00,156362,29.46,3.50,2.85
9-February-2011,49.90,50.40,47.90,49.10,49.162163017703800907,694992,3606,34167310.00,227677,32.76,2.50,-0.80
8-February-2011,53.00,53.15,49.90,50.15,51.208223858786922668,687755,4092,35218712.00,264191,38.41,3.25,-2.85
7-February-2011,52.80,53.95,51.55,52.80,52.874111025165403765,532636,3015,28162655.00,168948,31.72,2.40,0.00
4-February-2011,55.00,55.40,52.50,52.65,53.936586915374255859,2285522,4780,123273256.00,1835841,80.32,2.90,-2.35
3-February-2011,55.10,55.25,53.65,54.55,54.302940582945501784,951444,4844,51666207.00,319091,33.54,1.60,-0.55
2-February-2011,56.80,57.70,55.30,55.70,56.447039943359490235,423725,2761,23918022.00,79431,18.75,2.40,-1.10
1-February-2011,59.45,59.45,55.50,56.00,57.722525106234744786,838238,3299,48385214.00,347798,41.49,3.95,-3.45
31-January-2011,56.40,59.30,53.80,58.95,56.899960848277685396,692179,4123,39384958.00,139148,20.10,5.50,2.55
28-January-2011,58.40,58.50,52.25,56.50,55.427439857685387134,979801,6916,54307861.00,312823,31.93,6.25,-1.90
27-January-2011,61.00,61.05,57.35,58.40,59.378314826334202434,453342,4410,26918684.00,135946,29.99,3.70,-2.60
25-January-2011,61.25,61.90,60.50,60.95,61.185295480002358113,593695,3887,36325404.00,157744,26.57,1.40,-0.30
24-January-2011,58.00,61.70,55.65,60.95,58.644992411426559700,1954254,9515,114607211.00,305141,15.61,6.05,2.95
21-January-2011,58.50,60.10,58.20,59.35,59.379635761953692437,454483,2927,26987035.00,107242,23.60,1.90,0.85
20-January-2011,58.20,58.90,57.65,58.50,58.277181668033661786,445015,2040,25934220.00,133392,29.97,1.25,0.30
19-January-2011,58.80,59.10,57.80,58.25,58.459873791251366642,376836,2023,22029785.00,103372,27.43,1.30,-0.55
18-January-2011,59.05,60.30,55.00,58.00,58.131508666142434202,1103836,3476,64167652.00,585812,53.07,5.30,-1.05
17-January-2011,59.70,60.80,58.70,59.05,59.558069198448864588,889413,4610,52971721.00,537533,60.44,2.10,-0.65
14-January-2011,62.00,62.00,59.00,59.25,60.099923844716980784,542313,3570,32592970.00,171223,31.57,3.00,-2.75
13-January-2011,61.60,62.85,61.15,61.90,62.016021358872265654,453582,4432,28129351.00,104165,22.96,1.70,0.30
12-January-2011,59.50,61.90,58.60,61.60,60.309906058390054564,799965,3759,48245814.00,219763,27.47,3.30,2.10
11-January-2011,60.30,61.80,58.85,59.45,60.085053308315515410,550008,3726,33047260.00,168826,30.70,2.95,-0.85
10-January-2011,62.50,62.70,59.25,60.20,61.256103677522511150,594150,3537,36395314.00,163533,27.52,3.45,-2.30
7-January-2011,65.10,65.10,61.70,62.00,62.705086505938944620,831966,5139,52168500.00,343455,41.28,3.40,-3.10
6-January-2011,65.80,66.55,64.50,65.10,65.581281935400564461,433688,4122,28441815.00,89783,20.70,2.05,-0.70
5-January-2011,67.95,68.70,65.20,65.45,67.000201430557148917,749638,5130,50225897.00,251900,33.60,3.50,-2.50
4-January-2011,67.90,68.50,66.35,67.45,67.659721707096510712,1199815,5402,81179149.00,477267,39.78,2.15,-0.45
3-January-2011,64.60,67.15,64.55,66.85,66.080643290820449649,1095119,4493,72366168.00,581782,53.12,2.60,2.25
31-December-2010,62.80,64.20,62.50,63.90,63.718256683734868684,508548,2891,32403792.00,245803,48.33,1.70,1.10
30-December-2010,62.50,63.00,61.40,62.25,62.064906584721988519,362521,1978,22499832.00,132604,36.58,1.60,-0.25
29-December-2010,62.85,62.85,61.00,62.40,61.936859347385663175,463980,2281,28737464.00,123493,26.62,1.85,-0.45
28-December-2010,61.10,62.70,53.20,61.50,61.681324776166706283,302904,1811,18683520.00,106685,35.22,9.50,0.40
27-December-2010,63.00,63.20,62.00,62.15,62.680655877412895805,483444,2842,30302587.00,230097,47.60,1.20,-0.85
24-December-2010,63.95,64.00,62.10,62.25,62.640760697221400571,750522,3685,47013269.00,322248,42.94,1.90,-1.70
23-December-2010,66.10,66.10,63.80,63.95,64.482081970635307215,531727,2618,34286864.00,298846,56.20,2.30,-2.15
22-December-2010,67.05,67.40,65.00,65.95,66.305447125112490613,697836,3097,46270328.00,255251,36.58,2.40,-1.10
21-December-2010,65.00,66.15,64.55,65.95,65.476408198559712482,370065,2420,24230527.00,112405,30.37,1.60,0.95
20-December-2010,65.00,65.90,64.25,64.40,64.725553640932792259,446273,3072,28885267.00,143821,32.23,1.65,-0.60
16-December-2010,65.90,66.75,63.80,65.50,65.276990607821714476,934501,3706,61001413.00,392422,41.99,2.95,-0.40
15-December-2010,68.90,68.90,65.20,66.10,66.649617639797037527,595381,3970,39681916.00,225935,37.95,3.70,-2.80
14-December-2010,69.80,70.00,68.10,68.45,68.776955828410210550,505438,2623,34762487.00,229273,45.36,1.90,-1.35
13-December-2010,70.80,71.15,68.35,69.05,69.166002849475057048,597303,2836,41313061.00,303316,50.78,2.80,-1.75
10-December-2010,65.05,71.40,65.05,70.15,69.441066072036364908,628738,3370,43660237.00,228397,36.33,6.35,5.10
9-December-2010,71.70,71.70,65.00,67.50,68.328680000000000000,400000,3152,27331472.00,127002,31.75,6.70,-4.20
8-December-2010,72.65,72.80,70.60,71.05,71.372233708065610535,313913,1850,22404672.00,132431,42.19,2.20,-1.60
7-December-2010,72.00,73.20,71.50,72.65,72.158037032564191466,256693,2147,18522463.00,69535,27.09,1.70,0.65
6-December-2010,73.00,73.75,71.50,71.80,72.628896954925330797,380746,2451,27653162.00,121038,31.79,2.25,-1.20
3-December-2010,75.75,75.75,72.15,72.60,73.368115861056126684,501152,2488,36768578.00,185765,37.07,3.60,-3.15
2-December-2010,74.25,75.00,73.75,74.80,74.295653150756205139,507402,2033,37697763.00,228721,45.08,1.25,0.55
1-December-2010,71.70,74.20,71.70,73.40,73.436564229432710320,839148,3694,61624146.00,321276,38.29,2.50,1.70
30-November-2010,72.60,73.00,71.00,71.70,71.985621691825132326,489696,3357,35251071.00,207372,42.35,2.00,-0.90
29-November-2010,73.00,73.50,69.50,72.75,72.210672933685404980,371894,2405,26854716.00,78749,21.18,4.00,-0.25
26-November-2010,73.00,73.35,65.10,72.70,70.260233928268008419,865137,4639,60784728.00,241478,27.91,8.25,-0.30
25-November-2010,74.85,76.00,72.25,73.00,74.016934600727145297,342435,2192,25345989.00,85078,24.85,3.75,-1.85
24-November-2010,74.85,76.65,74.00,74.55,75.521042866268840249,458659,2782,34638406.00,97177,21.19,2.65,-0.30
23-November-2010,74.05,75.15,72.00,74.50,74.008113825453552278,388103,2841,28722771.00,90364,23.28,3.15,0.45
22-November-2010,74.30,75.20,73.75,74.70,74.394441447479552525,367038,1653,27305587.00,166382,45.33,1.45,0.40
19-November-2010,76.40,78.00,73.25,74.15,75.974022455048217213,575728,3142,43740372.00,178623,31.03,4.75,-2.25
18-November-2010,74.50,76.25,70.55,75.80,73.697093302147965374,637906,3862,47011818.00,169688,26.60,5.70,1.30
16-November-2010,76.40,76.80,72.05,74.00,74.218482390845461615,450050,3066,33402028.00,146772,32.61,4.75,-2.40
15-November-2010,74.40,75.85,74.05,75.45,74.919008919190189897,297897,1974,22318148.00,117622,39.48,1.80,1.05
12-November-2010,79.50,80.20,73.55,74.40,76.734077206902419096,652351,3726,50057552.00,289860,44.43,6.65,-5.10
11-November-2010,80.00,81.50,78.10,78.95,80.129265541751790912,719047,3548,57616708.00,240555,33.45,3.40,-1.05
10-November-2010,79.95,81.65,79.15,79.50,80.147722535017940320,779529,2869,62477474.00,427070,54.79,2.50,-0.45
9-November-2010,80.30,81.35,79.00,79.95,80.247746960126476223,549036,2865,44058902.00,246777,44.95,2.35,-0.35
8-November-2010,79.20,81.90,78.50,80.30,80.566713296123213900,1070139,5369,86217582.00,478460,44.71,3.40,1.10
5-November-2010,79.00,80.70,78.60,79.20,79.342880683052631281,354409,2995,28119831.00,215073,60.68,2.10,0.20
4-November-2010,76.00,78.50,74.75,78.25,77.201563448742851148,943683,4522,72853803.00,442047,46.84,3.75,2.25
3-November-2010,77.00,77.00,74.65,75.25,75.224365852368466787,529372,2481,39821673.00,164590,31.09,2.35,-1.75
2-November-2010,76.10,76.50,75.40,76.00,75.956714647471162589,418987,1626,31824876.00,302665,72.24,1.10,-0.10
1-November-2010,76.90,77.90,75.70,76.15,76.455641995574905431,112088,724,8569760.00,56606,50.50,2.20,-0.75
29-October-2010,75.55,76.80,74.50,75.55,75.686168690461588781,317967,1916,24065704.00,111970,35.21,2.30,0.00
28-October-2010,77.90,78.00,75.05,75.55,76.290677308921715117,264355,1718,20167822.00,113565,42.96,2.95,-2.35
27-October-2010,79.00,79.30,76.70,77.05,77.570744448048407040,706013,4699,54765954.00,218748,30.98,2.60,-1.95
26-October-2010,75.25,79.40,75.20,78.55,77.363712631699223857,1304013,5933,100883287.00,601479,46.13,4.20,3.30
25-October-2010,76.00,76.50,75.00,75.15,75.634364493688283678,236465,1867,17884880.00,93271,39.44,1.50,-0.85
22-October-2010,77.00,77.00,75.10,75.35,75.916160913543749818,345030,2145,26193353.00,135106,39.16,1.90,-1.65
21-October-2010,77.00,77.00,75.25,76.60,76.423292868844998634,1054752,4388,80607621.00,443430,42.04,1.75,-0.40
20-October-2010,74.75,75.90,74.25,75.50,75.430434224763167120,989833,3458,74663533.00,568508,57.43,1.65,0.75
19-October-2010,73.50,75.20,73.10,74.60,74.531422292241683335,734399,2554,54735802.00,433141,58.98,2.10,1.10
18-October-2010,74.20,74.45,71.85,72.80,72.503851060531994801,503238,2757,36486693.00,229652,45.63,2.60,-1.40
15-October-2010,75.25,75.75,74.00,74.20,74.690877549439101874,232306,1713,17351139.00,129397,55.70,1.75,-1.05
14-October-2010,75.75,77.00,75.00,75.15,75.943717696381994783,249972,1777,18983803.00,91555,36.63,2.00,-0.60
13-October-2010,76.00,77.15,75.65,76.05,76.328977267555981639,659234,2748,50318657.00,320600,48.63,1.50,0.05
12-October-2010,77.00,77.25,74.80,75.50,75.957827639132110426,591596,3048,44936347.00,253270,42.81,2.45,-1.50
11-October-2010,75.00,77.20,74.90,76.65,75.937717502728632896,602866,3289,45780268.00,197829,32.81,2.30,1.65
